nombre,Tipo_ID,Etapa_ID,Area_ID
EPC N° 11 JOSE FEDERICO MORENO,1,5,1
Biblioteca - Sup. Educ. Prim. Zona D Región VIII,1,5,1
EPC N° 24 PADRE CASTAÑEDA / Jardín de Infantes Nucleado D (EPCjc 24/12°),1,5,1
EPC N° 16 REPUBLICA DOMINICANA,1,5,1
"ESCUELA PRIMARIA N° 4 -""CNEL. C.F.BRANDSEN""",1,5,1
"E.P.C. N°22 -""REMEDIOS DE ESCALADA DE SAN MARTIN""",1,5,1
Escuela N° 01 Castro Munita ,1,5,1
"Escuela Técnica 32 ""General José de San Martín""",1,5,1
"ESC. PRIMARIA COMÚN N°2 ""FRANCISCO DESIDERIO HERRERA"" ",1,5,1
INSTITUTO SUPERIOR DE ENSEÑANZA EN LENGUAS VIVAS,1,5,1
ESEA DANZA AIDA MASTRAZZI,1,5,1
Esc. Primaria Común N° 02 Domingo Faustino Sarmiento,1,5,1
ESC. TEC. N° 09 ING. LUIS A. HUERGO,1,5,1
Polideportivo,1,5,1
ESC. TEC. N° 06 FERNANDO FADER,1,5,1
EPC N° 11 PONCIANO VIVANCO - JIC N° 01/13°,1,5,1
CENTRO DE FORMACION PROFESIONAL N° 07,1,5,1
Limpieza y desobstrucción del sistema cloacal - Parque Roca Sector C,2,12,3
Mantenimiento mensual predio del Estacionamiento Ex Parque de la Ciudad,2,1,3
Redes cloacales y Mantenimiento de Complejo Habitacional Los Piletones (Agosto2023-Julio2024),8,8,3
Obra de Emergencia en Edificio Nº 08  Barrio Los Piletones ,5,1,3
Reparación sistema de elevación de agua Edificio N° 17  Complejo Habitacional Los Piletones ,8,1,3
Reparación de Bombeo Cloacal Complejo Habitacional Los Piletones,8,1,3
Destacamento Policial Piletones ,5,1,3
Obra de Emergencia: Reparaciones varias en Torre 4 UF2 ,5,1,3
Parque Roca -Sector B - Sistema colectoras cloacales - febrero y marzo 2023,8,1,3
Parque Roca -Sector C - Limpieza y desobstrucción de sistema colectoras cloacales - marzo 2023,8,1,3
Parque Roca -Sector C - Limpieza y desobstrucción de sistema colectoras cloacales,8,1,3
Reparación sistema de elevación de agua en tanques elevados parque Roca sector C,8,1,3
Puesta en valor piletas de natación Parque Roca,5,1,3
Escuela de Educación Media Nº 2 - D.E.Nº 20 - Cañada de Gómez Nº 3850,5,12,3
Escuela de Educación Media Nº 1 - D.E.Nº 13 - Av. Escalada 2890,5,12,3
Proyecto ejecutivo estación de bombeo y regulación Ugarteche,15,3,12
Proyecto ejecutivo para ampliación estación de bombeo del A° White,15,3,12
Relevamiento territorial para validación de ramales en zonas anegables ,15,3,12
A.R.P.S.- CILDAÑEZ 3 - Ramales Zuviría y Martí 2,15,3,12
Sistema de monitoreo para reservorios y estación de bombeo ,15,3,12
Evaluación de impacto ambiental para ramales del Sur,15,3,12
A.R.P.S. - Ramales Medrano I (Larralde - Ciudad de la Paz) ,15,3,12
Mejora de Eficiencia A° Medrano,15,3,12
"SISTEMAS DE SEÑALIZACIÓN ACTIVA EN LOS PASOS A NIVEL VEHICULARES Y 
PEATONALES DEL PASEO DEL BAJO",6,1,2
"REFUNCIONALIZACION Y OBRAS
COMPLEMENTARIAS SUCRE - PAMPA",6,1,2
Provisión y colocación de instalación contra incendios para Playa de Acarreos - Herrera 2116 (CABA),5,1,2
Provisión y colocación de módulos prefabricados para oficina y sanitarios.,5,1,2
"AMPLIACIÓN DE LA RED SECUNDARIA DE RAMALES PARA LAS CUENCAS DE LOS ARROYOS MALDONADO, VEGA Y CILDAÑEZ  LOTE 1.",16,8,2
"AMPLIACIÓN DE LA RED SECUNDARIA DE RAMALES PARA LAS CUENCAS DE LOS ARROYOS MALDONADO, VEGA Y CILDAÑEZ  LOTE 2",16,8,2
Nuevos Edificios Parque Olímpico,5,8,10
Soluciones Habitacionales 3 ETAPA 2,5,8,10
Restauración de fachada y hall planta baja edificio Procuración General - ETAPA 2,5,1,10
Refuncionalización Edificios Playa Colegiales,5,1,10
"Rediseño de explanada y reparaciones en sala ""Presentes Ahora y Siempre"" - Parque de la Memoria",2,1,10
Cafetería Parque de la Memoria,5,1,10
Gran Panteon de Flores (ETAPA 1),13,1,10
Rehabilitación y adecuación tecnológica Casa Altos de Elorriaga II - Museo del Humor,5,8,10
Puesta en valor y readecuación tecnológica Palacio Ceci,5,8,10
PROYECTO DE INGENIERÍA Relocalización cañerías impulsión L1 y L2 de AySA.,13,17,10
Vestuarios e iluminación deportiva cancha de hockey Polideportivo Juan Bautista Alberdi,5,8,10
Renovación de instalaciones Edificio Registro Civil - Etapa 1,12,1,10
Gran Panteon de Flores (ETAPA 2),13,8,10
Camino de Sirga V,17,8,10
Demolición por riesgo estructural Diógenes Taborda N° 1553,5,13,10
Puesta en valor y actualización tecnológica Edificio Pellegrini 311/313,5,8,10
